,unlevered_ret,static_ret,static_equity,dyn_leverage,dyn_ret,dyn_equity,dyn_peak_equity,dyn_target_notional,dyn_notional_held,dyn_notional_capped,dyn_drawdown
2021-01-27,0.002545805613266783,0.0891031964643374,1187240.3118495939,35.0,0.0891031964643374,1231444.4207420284,1231444.4207420284,39574353.344928704,39574353.344928704,False,0.0
2021-01-28,-0.0009776599929114393,-0.03421809975190038,1146615.2044292472,35.0,-0.03421809975190038,1189306.7327141564,1231444.4207420284,43100554.72597099,43100554.72597099,False,-0.03421809975190049
2021-01-29,0.0020644125109130496,0.07225443788195673,1229463.2414921874,36.240066200255825,0.07481444606012527,1278284.0571177434,1278284.0571177434,43100554.72597099,43100554.72597099,False,0.0
2021-02-01,0.0016954385564846852,0.05934034947696398,1302420.0199114147,35.0,0.05934034947696398,1354137.8797979418,1354137.8797979418,44739941.99912102,44739941.99912102,False,0.0
2021-02-02,0.0013578388393868934,0.04752435937854127,1364316.6969994917,35.0,0.04752435937854127,1418492.415045555,1418492.415045555,47394825.792927966,47394825.792927966,False,0.0
2021-02-03,0.0027404261681738262,0.09591491588608392,1495175.0182341777,35.0,0.09591491588608392,1554546.9957196973,1554546.9957196973,49647234.52659442,49647234.52659442,False,0.0
2021-02-04,0.0016881465416624941,0.059085128958187294,1583517.627001604,35.0,0.059085128958187294,1646397.6054333583,1646397.6054333583,54409144.8501894,54409144.8501894,False,0.0
2021-02-05,0.0018674047292077667,0.06535916552227183,1687015.0176922372,35.0,0.06535916552227183,1754004.7790423492,1754004.7790423492,57623916.19016754,57623916.19016754,False,0.0
2021-02-08,0.0016907803603463112,0.05917731261212089,1786848.0327755534,35.0,0.05917731261212089,1857802.0681748923,1857802.0681748923,61390167.26648222,61390167.26648222,False,0.0
2021-02-09,0.0011835331179583797,0.04142365912854329,1860865.8165997562,35.0,0.04142365912854329,1934759.0277752718,1934759.0277752718,65023072.38612123,65023072.38612123,False,0.0
2021-02-10,-0.002455563439070718,-0.08594472036747514,1700934.224350697,35.0,-0.08594472036747514,1768476.704154678,1934759.0277752718,67716565.97213452,67716565.97213452,False,-0.08594472036747514
2021-02-11,0.0007430129413252828,0.0260054529463849,1745167.7892869448,38.29090075828998,0.02845063479841154,1818790.989014081,1934759.0277752718,67716565.97213452,67716565.97213452,False,-0.05993926742109035
2021-02-12,-0.0003530038410043401,-0.012355134435151904,1723606.0066384077,37.23163704964357,-0.013142910885403676,1794886.7811262938,1934759.0277752718,67716565.97213452,67716565.97213452,False,-0.07229440185624225
2021-02-15,-0.0015925988673723968,-0.055740960358033886,1627530.552549507,37.72748603655228,-0.060084751530621074,1687041.4548567242,1934759.0277752718,67716565.97213452,67716565.97213452,False,-0.12803536221427603
2021-02-16,0.0034807060818526914,0.1218247128648442,1825803.9947926118,40.139242445518626,0.13971290530107638,1922742.9178781118,1934759.0277752718,67716565.97213452,67716565.97213452,False,-0.00621064934943194
2021-02-17,0.0035615273151330396,0.12465345602965638,2053396.7727762638,35.2187311899527,0.12543247313734449,2163917.3172748773,2163917.3172748773,67716565.97213452,67716565.97213452,False,0.0
2021-02-18,0.002928093480474292,0.10248327181660022,2263835.592388023,35.0,0.10248327181660022,2385682.6438898067,2385682.6438898067,75737106.10462071,75737106.10462071,False,0.0
2021-02-19,0.001036935813959028,0.036292753488565976,2345996.4194812034,35.0,0.036292753488565976,2472265.6359864497,2472265.6359864497,83498892.53614323,83498892.53614323,False,0.0
2021-02-22,0.0029133803130398928,0.10196831095639625,2585213.711885455,35.0,0.10196831095639625,2724358.387123529,2724358.387123529,86529297.25952573,86529297.25952573,False,0.0
2021-02-23,0.0006204070746604895,0.021714247613117132,2641349.6825581617,35.0,0.021714247613117132,2783515.7797284015,2783515.7797284015,95352543.54932351,95352543.54932351,False,0.0
2021-02-24,0.0009471478058680205,0.03315017320538072,2728910.882030942,35.0,0.03315017320538072,2875789.8099463084,2875789.8099463084,97423052.29049405,97423052.29049405,False,0.0
2021-02-25,-0.0012733492906970012,-0.04456722517439504,2607290.8962706123,35.0,-0.04456722517439504,2747623.8379322006,2875789.8099463084,100652643.3481208,100652643.3481208,False,-0.04456722517439504
2021-02-26,0.0012798091675501055,0.044793320864253694,2724080.1139737093,36.6326139548526,0.046882755170744285,2876440.0136272768,2876440.0136272768,100652643.3481208,100652643.3481208,False,0.0
2021-03-01,0.0007031990566717106,0.02461196698350987,2791125.0837992663,35.0,0.02461196698350987,2947234.860272718,2947234.860272718,100675400.47695468,100675400.47695468,False,0.0
2021-03-02,-0.001631681197279633,-0.057108841904787155,2631727.162652088,35.0,-0.057108841904787155,2778921.690581126,2947234.860272718,103153220.10954514,103153220.10954514,False,-0.057108841904787155
2021-03-03,0.0005120554175563896,0.017921939614473636,2678892.8179429085,37.11987295618029,0.01900743204621703,2831741.855776605,2947234.860272718,103153220.10954514,103153220.10954516,False,-0.03918690229031352
2021-03-04,0.00046318906872255816,0.016211617405289536,2722322.0033771773,36.42748010349813,0.016872810585048813,2879521.299734879,2947234.860272718,103153220.10954514,103153220.10954514,False,-0.022975284885023872
2021-03-05,0.00367898082395679,0.12876432883848765,3072859.9690242866,35.823044656430426,0.1317922943467553,3259020.0184472892,3259020.0184472892,103153220.10954514,103153220.10954514,False,0.0
2021-03-08,0.002131537242775705,0.07460380349714968,3302107.0103276316,35.0,0.07460380349714968,3502155.307496808,3502155.307496808,114065700.64565513,114065700.64565513,False,0.0
2021-03-09,0.0006193628428150522,0.021677699498526826,3373689.093809493,35.0,0.021677699498526826,3578073.9778498947,3578073.9778498947,122575435.76238827,122575435.76238827,False,0.0
2021-03-10,0.0010259338077038826,0.03590768326963589,3494830.453240229,35.0,0.03590768326963589,3706554.324961855,3706554.324961855,125232589.22474632,125232589.22474632,False,0.0
2021-03-11,0.0006754935274435603,0.02364227346052461,3577456.1905139037,35.0,0.02364227346052461,3794185.6959088934,3794185.6959088934,129729401.37366493,129729401.37366493,False,0.0
2021-03-12,0.0002521780346425029,0.0088262312124876,3609031.6460039243,35.0,0.0088262312124876,3827674.0561240986,3827674.0561240986,132796499.35681127,132796499.35681127,False,0.0
2021-03-15,-0.0012544358562963653,-0.04390525497037279,3450576.1913899775,35.0,-0.04390525497037279,3659619.050746489,3827674.0561240986,133968591.96434346,133968591.96434346,False,-0.04390525497037279
2021-03-16,0.00034100589169194784,0.011935206209218174,3491759.5297748353,36.607250674634166,0.012483288158694282,3705303.1299080043,3827674.0561240986,133968591.96434346,133968591.96434344,False,-0.031970048761154723
2021-03-17,-0.0006783077041085939,-0.023740769643800785,3408862.471126905,36.155906080393926,-0.02452482964335795,3614431.2018700093,3827674.0561240986,133968591.96434346,133968591.96434346,False,-0.05571081840495551
2021-03-18,-0.0015420243435481096,-0.053970852024183835,3224883.2591269217,37.06491685193281,-0.05715500407726695,3407848.3717901283,3827674.0561240986,133968591.96434346,133968591.96434346,False,-0.10968167042913934
2021-03-19,0.0014754823786260474,0.05164188325191166,3391422.3038957985,39.31178190711881,0.05800384147634407,3605516.66852286,3827674.0561240986,133968591.96434346,133968591.96434344,False,-0.058039787177227686
2021-03-22,0.0012699987807267554,0.04444995732543644,3542170.8805764997,37.15655876283299,0.047188784324799934,3775656.6169732567,3827674.0561240986,133968591.96434346,133968591.96434347,False,-0.013589829851791135
2021-03-23,-0.002460872889992416,-0.08613055114973456,3237081.7503659055,35.48219702027325,-0.08731717672456012,3445976.9408977483,3827674.0561240986,133968591.96434346,133968591.96434346,False,-0.0997203810015257
2021-03-24,0.000389599241921168,0.01363597346724088,3281222.5112251844,38.87681033914344,0.01514637583644331,3498171.0027683033,3827674.0561240986,133968591.96434346,133968591.96434346,False,-0.0860844075342847
2021-03-25,0.0023053922382059167,0.08068872833720708,3545980.1830473617,38.29675332004251,0.08828903785251267,3807021.1548462766,3827674.0561240986,133968591.96434346,133968591.96434346,False,-0.0053956791970775075
2021-03-26,0.0024142103456368247,0.08449736209728886,3845606.154564125,35.189873267135276,0.08495575610316672,4130449.5155569925,4130449.5155569925,133968591.96434346,133968591.96434346,False,0.0
2021-03-29,0.0023570189191273183,0.08249566216945614,4162851.9807278286,35.0,0.08249566216945614,4471193.683400376,4471193.683400376,144565733.04449475,144565733.04449475,False,0.0
2021-03-30,0.0006664196469150507,0.023324687642026776,4259949.202878297,35.0,0.023324687642026776,4575482.879452692,4575482.879452692,156491778.91901314,156491778.91901314,False,0.0
2021-03-31,-0.000847799765424706,-0.02967299178986471,4133543.765156049,35.0,-0.02967299178986471,4439714.613536026,4575482.879452692,160141900.78084424,160141900.78084424,False,-0.0296729917898646
2021-04-01,-0.0012566198735444178,-0.043981695574054624,3951743.501634924,36.070314135191374,-0.04532667358727161,4238477.118427639,4575482.879452692,160141900.78084424,160141900.78084424,False,-0.07365468736391934
2021-04-02,0.0011900648135534375,0.04165226847437031,4116342.58290687,37.78288670819877,0.04496408402590322,4429056.359722487,4575482.879452692,160141900.78084424,160141900.78084424,False,-0.032002418889549133
2021-04-05,0.0012494697896610063,0.04373144263813522,4296356.182450175,36.1571151446983,0.04517722305459497,4629148.826807043,4629148.826807043,160141900.78084424,160141900.78084424,False,0.0
2021-04-06,0.002804959304597565,0.09817357566091478,4718144.831194187,35.0,0.09817357566091478,5083608.919401219,5083608.919401219,162020208.9382465,162020208.9382465,False,0.0
2021-04-07,0.002484014793398215,0.08694051776893752,5128342.7857270455,35.0,0.08694051776893752,5525580.5109887505,5525580.5109887505,177926312.17904267,177926312.17904267,False,0.0
2021-04-08,0.0003732492489489925,0.013063723713214737,5195338.038986442,35.0,0.013063723713214737,5597765.168139432,5597765.168139432,193395317.88460627,193395317.88460627,False,0.0
2021-04-09,-0.0015315599604142083,-0.05360459861449729,4916844.028739944,35.0,-0.05360459861449729,5297699.213163104,5597765.168139432,195921780.8848801,195921780.8848801,False,-0.05360459861449718
2021-04-12,5.313334561063421e-05,0.0018596670963721973,4925987.721798186,36.98242822055215,0.0019650001401630693,5308109.192859511,5597765.168139432,195921780.8848801,195921780.8848801,False,-0.05174493151812509
2021-04-13,0.0009718746413562851,0.03401561244746998,5093548.211063868,36.909900261365166,0.035871796079010525,5498520.603390888,5597765.168139432,195921780.8848801,195921780.8848801,False,-0.017729319070655114
2021-04-14,0.0002535923806650242,0.008875733323275847,5138757.18665452,35.63172624361122,0.00903593428532179,5548204.8742296165,5597765.168139432,195921780.8848801,195921780.8848801,False,-0.008853585747379267
2021-04-15,-0.0003901688703646933,-0.013655910462764265,5068582.77862368,35.31264351734747,-0.01377789423075457,5471762.294301923,5597765.168139432,195921780.8848801,195921780.8848801,False,-0.02250949621014353
2021-04-16,0.0010329494416809748,0.03615323045883412,5251828.4199189395,35.805974446094865,0.03698576131293694,5674139.588480103,5674139.588480103,195921780.8848801,195921780.88488007,False,0.0
2021-04-19,-0.0002635120003884328,-0.009222920013595148,5203391.226476901,35.0,-0.009222920013595148,5621807.452909577,5674139.588480103,198594885.5968036,198594885.5968036,False,-0.00922292001359526
2021-04-20,-0.00047611473294861817,-0.016664015653201636,5116681.833629157,35.32580709323662,-0.016819137210390755,5527253.501988693,5674139.588480103,198594885.5968036,198594885.5968036,False,-0.025886935666796895
2021-04-21,0.0011332715847061081,0.039664505464713784,5319632.488180343,35.930120723673994,0.0407185848511998,5752315.442703511,5752315.442703511,198594885.5968036,198594885.5968036,False,0.0
2021-04-22,-8.884890172256021e-05,-0.0031097115602896075,5303089.965535357,35.0,-0.0031097115602896075,5734427.400872903,5752315.442703511,201331040.4946229,201331040.4946229,False,-0.0031097115602896075
2021-04-23,0.0010179112227703957,0.03562689279696385,5492022.58323014,35.109179421118135,0.035738027755015576,5939364.526484421,5939364.526484421,201331040.4946229,201331040.4946229,False,0.0
2021-04-26,0.0010677556821494516,0.037371448875230806,5697267.424420937,35.0,0.037371448875230806,6161327.184237294,6161327.184237294,207877758.42695475,207877758.42695475,False,0.0
2021-04-27,-0.001352075221113691,-0.04732263273897919,5427657.730479316,35.0,-0.04732263273897919,5869756.960712943,6161327.184237294,215646451.44830528,215646451.44830528,False,-0.0473226327389793
2021-04-28,-0.00022461393374639815,-0.007861487681123935,5384988.266093795,36.738565649592545,-0.008251993750755278,5821319.762954688,6161327.184237294,215646451.44830528,215646451.44830528,False,-0.05518412042010323
2021-04-29,0.0030626757453082742,0.1071936510857896,5962224.819390524,37.04425460711182,0.11345454008822566,6481774.919367211,6481774.919367211,215646451.44830528,215646451.44830525,False,0.0
2021-04-30,-0.0013908803641737855,-0.04868081274608249,5671978.869407729,35.0,-0.04868081274608249,6166236.848255242,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.04868081274608238
2021-05-03,-0.0030260599746849692,-0.10591209911397392,5071247.681218652,36.79101658932284,-0.11133182272892055,5479738.460560752,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.1545929118600563
2021-05-04,-0.002589587053089981,-0.09063554685814934,4611612.374378278,41.40017334963048,-0.10720935290188396,4892259.246132468,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.24522845871820564
2021-05-05,0.000649631888909985,0.022737116111849476,4716467.140397359,46.37164769164599,0.03012450108179233,5039636.115084994,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.22249134260635628
2021-05-06,0.0006527225155830152,0.022845288045405532,4824216.190776426,45.0155759259667,0.029382679958815203,5187714.130163423,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.19964605456095075
2021-05-07,0.0003982875021313337,0.013940062574596679,4891466.066349233,43.73065216889771,0.01741737221892446,5278070.478133853,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.18570599198635407
2021-05-10,0.00267966753354254,0.0937883636739889,5350228.66467897,42.98201835646256,0.11517751911594222,5885985.541524406,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.09191762831236505
2021-05-11,-0.003978801814869315,-0.13925806352042602,4605166.181444302,38.54275899547956,-0.1533539994412847,4983346.118078062,6481774.919367211,226862122.1778524,226862122.17785242,False,-0.23117569183279107
2021-05-12,0.0012779929201087725,0.04472975220380704,4811154.123597658,45.52405488249465,0.05817941983447136,5273274.304062209,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.18644593962898404
2021-05-13,0.003274505669999428,0.11460769844997998,5362549.424591316,43.021111570678514,0.14087287376786478,6016135.60944169,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.07183824117900395
2021-05-14,-0.001332127236088998,-0.04662445326311493,5112523.489573314,37.708944230215856,-0.05023311165323162,5713926.397651623,6481774.919367211,226862122.1778524,226862122.17785236,False,-0.11846269444211888
2021-05-17,-5.084827116885737e-05,-0.001779689490910008,5103424.78524689,39.703367945217295,-0.0020188476195953284,5702390.850945181,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.12024238393302888
2021-05-18,-0.0006899448273851583,-0.02414806895848054,4980186.9316083295,39.78368514326751,-0.027448547778917188,5545868.503218953,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.14439045289150942
2021-05-19,-0.0009322519883556701,-0.032628819592448455,4817689.3106802115,40.90650942159488,-0.038135174744971786,5334375.838736063,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.17701927248395788
2021-05-20,4.087500369798214e-05,0.0014306251294293748,4824581.618073855,42.52833490480219,0.0017383458465028124,5343648.828819014,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.1755886473545285
2021-05-21,0.003045044449718093,0.10657655574013325,5338768.9098153245,42.45453424153821,0.12927594385756266,6034454.074807951,6481774.919367211,226862122.1778524,226862122.1778524,False,-0.06901209161439525
2021-05-24,0.003747188696601844,0.13115160438106455,6038957.0177573515,37.59447323079882,0.14087358514514994,6884549.254719906,6884549.254719906,226862122.1778524,226862122.17785236,False,0.0
2021-05-25,2.430083191140575e-05,0.0008505291168992013,6044093.326536658,35.0,0.0008505291168992013,6890404.764317771,6890404.764317771,240959223.9151967,240959223.9151967,False,0.0
2021-05-26,0.0038631265052710972,0.1352094276844884,6861311.726089315,35.0,0.1352094276844884,7822052.449015649,7822052.449015649,241164166.751122,241164166.751122,False,0.0
2021-05-27,0.0006606968845741523,0.02312439096009533,7019975.380942491,35.0,0.02312439096009533,8002932.647957058,8002932.647957058,273771835.71554774,273771835.71554774,False,0.0
2021-05-28,0.003603824315621784,0.12613385104676245,7905431.909994231,35.0,0.12613385104676245,9012373.362511745,9012373.362511745,280102642.678497,280102642.678497,False,0.0
2021-05-31,0.0004399391412979181,0.015397869945427134,8027158.722406751,35.0,0.015397869945427134,9151144.715447333,9151144.715447333,315433067.6879111,315433067.6879111,False,0.0
2021-06-01,0.0008242600552792467,0.028849101934773635,8258735.04263607,35.0,0.028849101934773635,9415147.022163138,9415147.022163138,320290065.0406566,320290065.0406566,False,0.0
2021-06-02,0.0012258277987007293,0.04290397295452553,8613067.58754392,35.0,0.04290397295452553,9819094.235364906,9819094.235364906,329530145.7757098,329530145.7757098,False,0.0
2021-06-03,0.0060451168033717195,0.21157908811801018,10435412.573615253,35.0,0.21157908811801018,11896609.239828223,11896609.239828223,343668298.23777175,343668298.23777175,False,0.0
2021-06-04,0.0020580086986274893,0.07203030445196212,11187078.518374592,35.0,0.07203030445196212,12753525.625319077,12753525.625319077,416381323.39398783,416381323.39398783,False,0.0
2021-06-07,-0.0006117763241043628,-0.021412171343652697,10947538.87630426,35.0,-0.021412171343652697,12480444.949394079,12753525.625319077,446373396.8861677,446373396.8861677,False,-0.021412171343652697
2021-06-08,0.0022596454469916427,0.0790875906447075,11813353.349520432,35.76582395067886,0.08081808124805613,13489090.563326102,13489090.563326102,446373396.8861677,446373396.8861677,False,0.0
2021-06-09,-2.005475547806057e-05,-0.00070191644173212,11805061.362572413,35.0,-0.00070191644173212,13479622.34887569,13489090.563326102,472118169.71641356,472118169.71641356,False,-0.00070191644173212
2021-06-10,-0.00023918131004174725,-0.008371345851461154,11706237.111108597,35.02458433160719,-0.008377225964101462,13366700.506548407,13489090.563326102,472118169.71641356,472118169.71641356,False,-0.009073262293193274
2021-06-11,0.0021561943294923225,0.07546680153223129,12589669.383861871,35.32047190592179,0.07615780123854145,14384679.026941232,14384679.026941232,472118169.71641356,472118169.71641356,False,0.0
2021-06-14,0.0006530067364149961,0.022855235774524862,12877409.24595335,35.0,0.022855235774524862,14713444.257642837,14713444.257642837,503463765.94294316,503463765.94294316,False,0.0
2021-06-15,0.0010769550930351812,0.03769342825623134,13362802.947491823,35.0,0.03769342825623134,15268044.413170356,15268044.413170356,514970549.0174993,514970549.0174993,False,0.0
2021-06-16,0.0006237157023876172,0.021830049583566602,13654513.598411,35.0,0.021830049583566602,15601346.579753961,15601346.579753961,534381554.4609625,534381554.4609625,False,0.0
2021-06-17,0.0011763271597500236,0.041171450591250824,14216689.73037554,35.0,0.041171450591250824,16243676.649619281,16243676.649619281,546047130.2913886,546047130.2913886,False,0.0
2021-06-18,0.0013277246479679317,0.04647036267887761,14877344.458239166,34.99999999999999,0.0464703626788776,16998526.194765504,16998526.194765504,568528682.7366748,568528682.7366748,False,0.0
2021-06-21,-0.0027182507793656052,-0.09513877727779618,13461932.097341694,35.0,-0.09513877727779618,15381307.197070925,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.09513877727779618
2021-06-22,0.001741589092193685,0.060955618226778974,14282512.490862077,38.679964530588734,0.06736460431291197,16417462.87021695,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.03418315905101732
2021-06-23,-0.001082434053366832,-0.03788519186783912,13741416.76479096,36.23875513043451,-0.03922606260480431,15773470.44385777,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.07206835091885644
2021-06-24,-0.0018708920669228135,-0.06548122234229847,12841611.998317495,37.718295344983325,-0.07056685953878099,14660386.170606947,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.1375495732611549
2021-06-25,0.0004997046661721072,0.01748966331602375,13066207.468603078,40.582042648345976,0.02027903607417394,14957684.670622006,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.12005990994513105
2021-06-28,0.0007436092792398874,0.02602632477339606,13406272.827737516,39.77543516379344,0.029577382673601313,15400093.834036052,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.0940335851717351
2021-06-29,-0.0005882034874774567,-0.020587122061710983,13130276.252640285,38.63277868488602,-0.022723935153394707,15050143.100395223,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.11462070723344608
2021-06-30,0.0020233125029647248,0.07081593760376537,14060109.07646746,39.53108039226345,0.07998372921337031,16253909.670759708,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.04380476962968072
2021-07-01,-0.0016993890746838103,-0.05947861761393336,13223833.225098059,36.603403665217044,-0.062203424284911185,15242860.83122082,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.10328338724361408
2021-07-02,-9.733489737162593e-05,-0.0034067214080069075,13178783.309354205,39.03128313014601,-0.0037991059377556363,15184951.588128546,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.1066901086516211
2021-07-05,-0.0004021169846998296,-0.014074094464494036,12993303.868131256,39.18013260456607,-0.015754996783087588,14945712.72470624,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.12076420311611513
2021-07-06,0.0005199561053335078,0.018198463686672772,13229762.036745347,39.80729643179237,0.020698046816531205,15255059.786388636,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.10256573942944236
2021-07-07,0.001077451689257547,0.037710809124014144,13728667.06766918,39.00007113362065,0.042020692524084066,15896087.963108992,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.06485493030542822
2021-07-08,-0.0011267630123703576,-0.039436705432962516,13187253.668534296,37.42734804925119,-0.042171751433008095,15225722.092771528,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.10429163573839073
2021-07-09,0.0018404592678498144,0.0644160743747435,14036724.781645212,39.07521844886731,0.0719163479374739,16320700.420394568,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.03987556136364723
2021-07-12,0.0007076851583305288,0.024768980541568508,14384400.144629134,36.45360808616627,0.025797677410177623,16741736.584948057,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.015106580822078719
2021-07-13,-0.0026411483732970975,-0.09244019306539841,13054703.418129673,35.53684014785486,-0.09385806754862586,15170389.541676702,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.10754677388747713
2021-07-14,-0.002755291728527731,-0.09643521049847059,11795770.346007235,39.21774158681466,-0.10805631900568846,13531133.089920724,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.20398198438594772
2021-07-15,0.0005786567281247379,0.020252985484365826,12034669.911601834,43.96885411318338,0.02544287326052862,13875403.99419892,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.183728998901582
2021-07-16,0.00022124173303272876,0.007743460656145507,12127859.904572021,42.877916712589474,0.009486384602326299,14007031.413000546,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.1759855382454365
2021-07-19,0.0004225969719944267,0.014790894019804934,12307241.795107586,42.47498269080732,0.017949799070650863,14258454.8124402,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.16119464422563157
2021-07-20,0.0005518204372341184,0.019313715303194146,12544940.359305868,41.726009209477084,0.023025264646008497,14586759.50793979,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.14188092892243742
2021-07-21,0.0009861489576230564,0.034515213516806975,12977931.654362919,40.786880492062224,0.04022193968194334,15173467.269023158,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.10736571540563045
2021-07-22,0.0022230801091276398,0.07780780381946739,13987716.014508044,39.20978681196934,0.08716649714482429,16496085.26040555,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.029557911586163055
2021-07-23,-0.001303556346652801,-0.04562447213284804,13349533.85500193,36.06603672477418,-0.04701411107119238,15720536.475732984,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.07518238371901098
2021-07-26,-0.0014078265847631277,-0.04927393046670947,12691749.85206758,37.845299855713264,-0.053279619245205294,14882952.277975569,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.12445631418572056
2021-07-27,-0.0012731041489721928,-0.04455864521402675,12126222.673264123,39.975161225049604,-0.05089254361144298,14125520.980101671,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.1690149593997473
2021-07-28,0.0010946731625764983,0.03831356069017744,12590821.441598834,42.11868841190949,0.04610619784743907,14776795.045108391,16998526.194765504,594948416.8167926,594948416.8167926,False,-0.13070139870956987
