,unlevered_ret,static_ret,static_equity,dyn_leverage,dyn_ret,dyn_equity,dyn_peak_equity,dyn_target_notional,dyn_notional_held,dyn_notional_capped,dyn_drawdown
2026-04-21,0.0007939597937267617,0.02778859278043666,37136991.468705386,48.2934709190846,0.038343074209265776,41188005.6787063,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.24747575799190102
2026-04-22,0.0016414576564574013,0.057451017976009044,39270549.43314887,46.510129569518,0.0763444082847111,44332479.60067446,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.19002474001589198
2026-04-23,0.0006357874642834993,0.022252561249922476,40144419.73972812,43.21119635269689,0.027473136957737548,45550431.88441989,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.16777217876596962
2026-04-24,-0.0010890481196023094,-0.03811668418608083,38614247.57067544,42.055791824048704,-0.045800781004366416,43464186.52902726,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.20588886295205044
2026-04-27,-0.0010458148583490923,-0.03660352004221823,37200830.18580704,44.07443538710458,-0.04609369940118099,41460761.38044142,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.24249238299426867
2026-04-28,4.71603511240648e-05,0.0016506122893422681,37262234.33328547,46.20415585832345,0.00217900421366955,41551104.55419135,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.2408417707049264
2026-04-29,-0.00038961104185597506,-0.013636386464959127,36754112.10536893,46.10369571110322,-0.017962508919413776,40804742.46802519,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.25447815716988553
2026-04-30,-0.00037742352964986736,-0.013209823537745358,36268596.770170495,46.94698128110461,-0.017718895381520754,40081727.50516436,54733128.023619235,1915659480.8266733,1915659480.826673,False,-0.2676879807076308
2026-05-01,-0.00020389204391002558,-0.007136221536850895,36009776.028787844,47.79383524774097,-0.009744782754960931,39691139.77818299,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.2748242022444818
2026-05-04,0.00045849085405680334,0.016047179891988117,36587631.382592,48.2641589919686,0.022128675476561027,40569452.129629225,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.25877702235249367
2026-05-05,-0.001164156298040231,-0.04074547043140808,35096851.12993734,47.219259326097806,-0.05497059813327167,38339325.08012438,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.29952249278390164
2026-05-06,0.004322652496937973,0.15129283739282906,40406753.32093928,49.96591559249375,0.2159852897976851,46620055.3182027,54733128.023619235,1915659480.8266733,1915659480.8266735,False,-0.14822965539107258
2026-05-07,-0.0008307594843206534,-0.02907658195122287,39231863.04662014,41.09088819718127,-0.03413664508896794,45028603.03577716,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.17730623734229545
2026-05-08,0.0008608992763152745,0.030131474671034608,40413976.93430688,42.54316926742319,0.03662538363448285,46677792.89648733,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.14717476267126095
2026-05-11,-0.0010662010728783589,-0.03731703755074256,38905847.03947451,41.04006127870783,-0.043756957366351885,44635314.70276033,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.1844918002220035
2026-05-12,0.0011227793105099693,0.039297275867848924,40434740.84345707,42.91802339881801,0.04818746872017561,46786177.53381479,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.14519452435415459
2026-05-13,-1.6576070583917968e-05,-0.0005801624704371289,40411282.12431785,40.94498806708727,-0.0006787070122577176,46754423.42704585,54733128.023619235,1915659480.8266733,1915659480.826673,False,-0.14577468682459183
2026-05-14,0.00017633923429216658,0.00617187320022583,40660695.43344769,40.9727965914457,0.007225111577744228,47092229.35305936,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.13960281362436588
2026-05-15,0.0005352011474781815,0.018732040161736352,41422353.21331116,40.67888709333787,0.021771387050489813,48117492.50537525,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.12087077346262953
2026-05-18,0.0006068513877282022,0.02123979857048708,42302155.651877455,39.81212197648647,0.024160041469835275,49280013.11972961,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.09963097489214245
2026-05-19,0.0012318057911284708,0.04311320268949648,44125937.062699474,38.87294989496919,0.04788392479886992,51639733.56204206,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.05651777220264609
2026-05-20,-0.0009268766922053695,-0.03244068422718793,42694461.472219676,37.09661821792947,-0.03438399078583992,49864153.439061575,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.08895845642983402
2026-05-21,-0.00027128292794009745,-0.00949490247790341,42289081.72419434,38.41756750503705,-0.010422030197102795,49344467.72616671,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.09845335890773743
2026-05-22,0.0009583008167732832,0.03354052858706491,43707479.87868541,38.82217336819756,0.03720332044765772,51180245.77130239,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.06491283032067263
2026-05-25,-0.001041222282158194,-0.03644277987553679,42114657.81055202,37.42966552733546,-0.03897260176079011,49185618.43483806,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.10135561019620942
2026-05-26,0.0006711859308379253,0.023491507579327386,43103994.61370938,38.94755299996017,0.0261410496141377,50471382.1266452,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.07786410261688215
2026-05-27,-0.001250569346047281,-0.04376992711165484,41217335.91124616,37.95536004977651,-0.04746580979643811,48075717.102458514,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.12163402972853699
2026-05-28,-0.00024251245693185375,-0.008487935992614881,40867485.80224539,39.84671672695049,-0.009663325174120357,47611145.81511844,54733128.023619235,1915659480.8266733,1915659480.8266735,False,-0.13012196572115176
2026-05-29,0.0002285536369233121,0.007999377292315923,41194400.24016592,40.235525695295806,0.009195975731181232,48048976.756568,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.12212258842883583
2026-06-01,-2.2971157295437195e-05,-0.0008039905053403018,41161280.33349964,39.86889232900916,-0.0009158345968845187,48004971.841309436,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.12292657893417613
2026-06-02,-5.338731563153676e-05,-0.0018685560471037865,41084368.17422595,39.90543911075065,-0.0021304442732207165,47902699.923963994,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.12479513498128003
2026-06-03,0.0007619777454686005,0.02666922109140102,42180056.2724649,39.990636934189546,0.030471975370967096,49362389.81624985,54733128.023619235,1915659480.8266733,1915659480.8266733,False,-0.09812591388987901
2026-06-04,0.0006023395241812057,0.0210818833463422,43069291.29834316,38.80807813312248,0.023375639317092047,50516267.2364242,54733128.023619235,1915659480.8266733,1915659480.8266735,False,-0.07704403054353692
2026-06-05,0.002075240236392606,0.0726334082737412,46197560.7172764,37.92163565572018,0.07869650414257102,54491720.87026269,54733128.023619235,1915659480.8266733,1915659480.826673,False,-0.004410622269795494
2026-06-08,0.00012806874165249837,0.004482405957837443,46404636.93867308,35.15505567144036,0.004502263742564893,54737056.96940684,54737056.96940684,1915659480.8266733,1915659480.8266733,False,0.0
2026-06-09,-0.0002742242425252117,-0.00959784848838241,45959252.2641773,35.0,-0.00959784848838241,54211698.98991452,54737056.96940684,1915796993.9292395,1915796993.9292395,False,-0.00959784848838241
2026-06-10,-0.0011416393400670577,-0.03995737690234702,44122841.09930752,35.33918009626763,-0.04034459824361388,52024549.77406269,54737056.96940684,1915796993.9292395,1915796993.9292395,False,-0.04955522539072932
2026-06-11,0.00038606887410597146,0.013512410593709001,44719047.044802345,36.82486445820964,0.014216933960486,52764179.36252456,54737056.96940684,1915796993.9292395,1915796993.9292395,False,-0.03604281479702032
2026-06-12,0.00043894980425407404,0.015363243148892591,45406076.63793841,36.30866654376364,0.0159376820721115,53605118.078000344,54737056.96940684,1915796993.9292395,1915796993.9292395,False,-0.020679571648127726
2026-06-15,-0.001569935150360191,-0.05494773026260669,42911115.786553726,35.739068630379286,-0.05610802008396769,50597441.036276445,54737056.96940684,1915796993.9292395,1915796993.9292397,False,-0.07562730191073441
2026-06-16,-0.0006776546619822188,-0.023717913169377658,41893353.66832713,37.86351551960278,-0.025658387810894915,49299192.27192877,54737056.96940684,1915796993.9292395,1915796993.9292397,False,-0.09934521508011207
2026-06-17,0.0013627976462298186,0.04769791761804365,43891579.40034257,38.86061628275611,0.052959156401180194,51910035.9059097,54737056.96940684,1915796993.9292395,1915796993.9292395,False,-0.05164729746206842
2026-06-18,0.0023713683048145473,0.08299789066850916,47534487.90868038,36.90610034255699,0.08751795660664495,56453096.17577248,56453096.17577248,1915796993.9292395,1915796993.9292397,False,0.0
2026-06-19,0.0003847918170192255,0.013467713595672892,48174668.77775146,35.0,0.013467713595672892,57213390.30665676,57213390.30665676,1975858366.152037,1975858366.152037,False,0.0
2026-06-22,0.000461185946763365,0.016141508136717775,48952280.58581123,35.0,0.016141508136717775,58136900.71182087,58136900.71182087,2002468660.7329867,2002468660.7329867,False,0.0
2026-06-23,0.002312986865358635,0.08095454028755222,52915189.95666284,35.0,0.08095454028755222,62843346.7826894,62843346.7826894,2034791524.9137304,2034791524.9137304,False,0.0
2026-06-24,9.173357516711889e-05,0.003210675130849161,53085083.44110086,35.0,0.003210675130849161,63045116.35334391,63045116.35334391,2199517137.394129,2199517137.394129,False,0.0
2026-06-25,-0.00026707958491711814,-0.009347785472099135,52588855.46932497,35.0,-0.009347785472099135,62455784.130609326,63045116.35334391,2206579072.367037,2206579072.367037,False,-0.009347785472099135
2026-06-26,-0.0008541535253746568,-0.02989537338811299,51016691.999015994,35.33025968823921,-0.030177465865111646,60571026.83692908,63045116.35334391,2206579072.367037,2206579072.367037,False,-0.03924315886021201
2026-06-29,-4.271008451572911e-05,-0.0014948529580505188,50940429.54607131,36.42961309385834,-0.0015559118541140016,60476783.65825765,63045116.35334391,2206579072.367037,2206579072.367037,False,-0.04073801181826253
2026-06-30,0.0014649910359481044,0.051274686258183655,53552384.088903226,36.48638268919821,0.05345222357384747,63709402.21938604,63709402.21938604,2206579072.367037,2206579072.367037,False,0.0
2026-07-01,0.000361116435703579,0.012639075249625265,54229236.70119971,35.0,0.012639075249625265,64514630.148145504,64514630.148145504,2229829077.6785116,2229829077.6785116,False,0.0
2026-07-02,-0.0026641982906235873,-0.09324694017182555,49172526.310959175,35.0,-0.09324694017182555,58498838.290513925,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.09324694017182555
2026-07-03,5.6570221929064246e-05,0.0019799577675172486,49269885.836377,38.59926318487675,0.0021835688846668366,58626574.53359424,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.09126698240430842
2026-07-06,-0.001583248922326419,-0.055413712281424665,46539658.55850137,38.515162674073764,-0.060979089796954,55051579.38062239,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.14668069468573297
2026-07-07,0.0002536822366185909,0.008878878281650682,46952878.522111885,41.016299270423666,0.010405106536738554,55624396.92909348,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.1378018164040824
2026-07-08,0.0006708036419411645,0.023478127467940757,48055244.18904076,40.5939152574268,0.0272305461953329,57139079.63925869,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.11432368893614164
2026-07-09,0.0005267488455635849,0.018436209594725472,48941200.74303562,39.517823343337064,0.020815967825288485,58328484.88259609,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.09588747934141628
2026-07-10,-5.067084399534849e-05,-0.0017734795398371972,48854404.52486279,38.71199568667062,-0.0019615694941878905,58214069.50600819,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.09766095888125348
2026-07-13,0.0007820166631740122,0.027370583211090427,50191578.06913881,38.788081203497484,0.030332925833681725,59979872.55881073,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.07029037567016305
2026-07-14,-0.0007508345522205806,-0.02627920932772032,48872583.0825713,37.64616293525956,-0.02826603989031863,58284479.08844716,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.09656958499788337
2026-07-15,0.001925141559860899,0.06737995459513146,52165615.51162175,38.74122391586517,0.07458234024030903,62631471.9385509,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.02918963040275202
2026-07-16,-0.0004913477801559152,-0.01719717230545703,51268514.43324817,36.05235491512122,-0.01771424455693801,61522002.7276704,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.04638680270820905
2026-07-17,0.0012841216327681426,0.04494425714688499,53572739.729474865,36.702512191943306,0.0471304898826109,64421564.854784824,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.0014425455613241711
2026-07-20,-0.0003263861437176052,-0.011423515030116183,52960750.731970705,35.05056203268216,-0.011440017776981835,63684581.0076251,64514630.148145504,2258012055.1850924,2258012055.1850924,False,-0.012866060591440354
