,unlevered_ret,static35_ret,static35_equity,static35_notional,dyn_leverage,dyn_ret,dyn_equity,dyn_peak_equity,dyn_target_notional,dyn_notional_held,dyn_notional_capped,static35_drawdown,dyn_drawdown
2023-06-08,0.002020038724804163,0.0707013553681457,120237280623.05519,3930418879837.8467,31.909815938937854,0.06445906389802758,44517468339.93927,44517468339.93927,1334522170907.119,1334522170907.119,False,-0.004060893483754047,0.0
2023-06-09,0.0012932788781387927,0.045264760734857745,125679792361.86772,4208304821806.9316,30.000000000000004,0.03879836634416379,46244673385.306946,46244673385.306946,1335524050198.1782,1335524050198.1782,False,0.0,0.0
2023-06-12,-0.002150064075642777,-0.07525224264749719,116222106131.16539,4398792732665.37,30.000000000000004,-0.06450192226928332,43261803057.23948,46244673385.306946,1387340201559.2085,1387340201559.2085,False,-0.07525224264749719,-0.06450192226928342
2023-06-13,0.0005581382380364097,0.01953483833127434,118492486184.95792,4067773714590.7886,32.06847850801839,0.017898644090973855,44036130672.89481,46244673385.306946,1387340201559.2085,1387340201559.2085,False,-0.05718744471040749,-0.04775777512819113
2023-06-14,0.0012242039346517242,0.042847137712810346,123569550058.45807,4147237016473.527,31.504589080828264,0.038568041912335704,45734518006.34412,46244673385.306946,1387340201559.2085,1387340201559.2085,False,-0.016790625316547847,-0.01103165708863929
2023-06-15,0.0015523150498348848,0.05433102674422097,130283210587.45552,4324934252046.032,30.334641361405886,0.04708892031665413,47888107080.46545,47888107080.46545,1387340201559.2085,1387340201559.2085,False,0.0,0.0
2023-06-16,0.0009034123729203536,0.031619433052212376,134402691842.45285,4559912370560.943,30.0,0.027102371187610608,49185988334.032265,49185988334.032265,1436643212413.9634,1436643212413.9634,False,0.0,0.0
2023-06-19,0.00109863269240984,0.0384521442343444,139570763534.663,4704094214485.85,30.0,0.0329589807722952,50807108377.79997,50807108377.79997,1475579650020.968,1475579650020.968,False,0.0,0.0
2023-06-20,0.003124057878932218,0.10934202576262764,154831713556.77972,4884976723713.205,30.000000000000004,0.09372173636796656,55568838794.80285,55568838794.80285,1524213251333.9993,1524213251333.9993,False,0.0,0.0
2023-06-21,0.002699951286658564,0.09449829503304974,169463046504.94095,5419109974487.29,30.0,0.08099853859975692,60069833528.867355,60069833528.867355,1667065163844.0854,1667065163844.0854,False,0.0,0.0
2023-06-22,-0.004311495889440242,-0.15090235613040848,143890673510.30838,5931206627672.934,30.0,-0.12934487668320727,52300108318.69522,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.15090235613040848,-0.12934487668320727
2023-06-23,5.598458902889014e-05,0.001959460616011155,144172621618.06314,5036173572860.793,34.45681211374935,0.0019290504654339408,52400997866.98965,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.1492385827380982,-0.12766533901234045
2023-06-26,0.0003177097468947121,0.011119841141314923,145775798267.3829,5046041756632.21,34.390471159352906,0.010926187887627907,52973541015.18356,60069833528.867355,1802095005866.0208,1802095005866.0205,False,-0.13977825092898588,-0.1181340466054992
2023-06-27,-0.0024015791092634187,-0.08405526882421965,133522574355.95284,5102152939358.401,34.0187756251653,-0.08169878086411657,48645667296.18779,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.21208442129559035,-0.19018141988340176
2023-06-28,0.0007610974187033381,0.026638409654616835,137079403389.78575,4673290102458.35,37.04533427188171,0.028195108289331472,50017237153.4106,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.19109560333680775,-0.1673484973223015
2023-06-29,0.0027388803300743003,0.09586081155260051,150219946245.8769,4797779118642.501,36.02947920411351,0.09868043189496754,54952959717.90217,60069833528.867355,1802095005866.0208,1802095005866.0205,False,-0.11355337140420751,-0.0851820874200726
2023-06-30,-0.001261528646303245,-0.04415350262061357,143587209455.64114,5257698118605.691,32.79341122146962,-0.04136982766588621,52679565244.642166,60069833528.867355,1802095005866.0208,1802095005866.021,False,-0.15269309494294592,-0.12302794680916995
2023-07-03,0.0011760102413036488,0.04116035844562771,149497310465.04276,5025552330947.44,34.20861576015578,0.040229682474764605,54798847427.342766,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.1178176390173421,-0.08774763957006049
2023-07-04,-0.000969035924798578,-0.03391625736795023,144426921207.49402,5232405866276.496,32.88563702467283,-0.031867363686794194,53052552626.758484,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.14773796301789588,-0.11681871731401794
2023-07-05,-0.0005512256465380894,-0.019292897628833128,141640507401.79028,5054942242262.291,33.96811117731375,-0.01872409404539247,52059191642.026924,60069833528.867355,1802095005866.0208,1802095005866.021,False,-0.16418056725033237,-0.13335548671016062
2023-07-06,0.0031305323854164957,0.10956863348957735,157159864244.57483,4957417759062.66,34.6162694622251,0.10836735261379973,57700708419.48784,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.07260097415991751,-0.03943951514766564
2023-07-07,-0.00032964412900338136,-0.011537544515118348,155346625314.86307,5500595248560.119,31.231765696266237,-0.010295368200183367,57106658380.89779,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.08330088170382499,-0.04932883901776708
2023-07-10,0.0013915295775903669,0.04870353521566284,162912555151.5199,5437131886020.207,31.556653058670697,0.043912016100897795,59614326883.18825,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.03865439391372005,-0.007582951690055961
2023-07-11,-0.002605635987909194,-0.09119725957682179,148055376571.04343,5701939430303.196,30.22922676619581,-0.07876636114866767,54918723282.272316,60069833528.867355,1802095005866.0208,1802095005866.0208,False,-0.12632647869500768,-0.08575203132733178
2023-07-12,0.003789908641426809,0.13264680244993832,167694448858.71387,5181938179986.52,32.81385469584895,0.12436151147032162,61748498717.67604,61748498717.67604,1802095005866.0208,1802095005866.0208,False,-0.010436479708722302,0.0
2023-07-13,0.001632105155803476,0.05712368045312166,177273772969.0814,5869305710054.985,30.0,0.04896315467410428,64771900011.28334,64771900011.28334,1852454961530.2812,1852454961530.2812,False,0.0,0.0
2023-07-14,0.0002871352291429208,0.010049733020002227,179055327058.86914,6204582053917.849,30.0,0.008614056874287623,65329848841.836205,65329848841.836205,1943157000338.5002,1943157000338.5002,False,0.0,0.0
2023-07-17,0.0015856688401649777,0.05549840940577422,188992612906.26706,6266936447060.42,30.0,0.04757006520494933,68437594011.07184,68437594011.07184,1959895465255.0862,1959895465255.0862,False,0.0,0.0
2023-07-18,-0.001815258020570365,-0.06353403071996278,176985150432.03427,6614741451719.347,30.000000000000004,-0.05445774061711096,64710637267.95774,68437594011.07184,2053127820332.1553,2053127820332.1553,False,-0.06353403071996266,-0.05445774061711095
2023-07-19,0.0026254281867359452,0.09188998653575808,193248313522.263,6194480265121.199,31.727825702448868,0.08329912790305445,70100976918.4295,70100976918.4295,2053127820332.1553,2053127820332.1553,False,0.0,0.0
2023-07-20,4.478067145274878e-05,0.0015673235008462072,193551196145.54535,6763690973279.205,30.0,0.0013434201435824633,70195151982.90652,70195151982.90652,2103029307552.8853,2103029307552.8853,False,0.0,0.0
2023-07-21,0.00025018819908284584,0.008756586967899604,195246044027.3348,6774291865094.087,30.0,0.007505645972485375,70722011942.67502,70722011942.67502,2105854559487.1958,2105854559487.1958,False,0.0,0.0
2023-07-24,-0.00024244245824200927,-0.008485486038470325,193589286446.67432,6833611540956.719,30.0,-0.007273273747260278,70207631389.85893,70722011942.67502,2121660358280.2505,2121660358280.2505,False,-0.008485486038470214,-0.007273273747260278
2023-07-25,-0.00039489692706973223,-0.013821392447440628,190913612945.07483,6775625025633.602,30.219796855113838,-0.011933704914756012,69369794234.0884,70722011942.67502,2121660358280.2505,2121660358280.2505,False,-0.022189597253265858,-0.019120181559352245
2023-07-26,0.0017897249093652423,0.06264037182778348,202872512646.93985,6681976453077.619,30.584786674164075,0.05473835455837357,73166982626.51534,73166982626.51534,2121660358280.2505,2121660358280.2505,False,0.0,0.0
2023-07-27,0.0010381279057187776,0.036334476700157214,210243779230.8124,7100537942642.895,30.0,0.031143837171563327,75445683219.77013,75445683219.77013,2195009478795.46,2195009478795.46,False,0.0,0.0
2023-07-28,0.0017162071282050828,0.0600672494871779,222872544770.9968,7358532273078.435,30.000000000000004,0.05148621384615249,79330095799.79228,79330095799.79228,2263370496593.104,2263370496593.104,False,0.0,0.0
2023-07-31,0.0005846926926129647,0.020464244241453766,227433462961.9048,7800539066984.888,30.0,0.017540780778388942,80721607619.34503,80721607619.34503,2379902873993.7686,2379902873993.7686,False,0.0,0.0
2023-08-01,0.0014788709643862585,0.05176048375351905,239205529026.55106,7960171203666.668,30.0,0.044366128931587756,84302912870.54993,84302912870.54993,2421648228580.351,2421648228580.351,False,0.0,0.0
2023-08-02,-0.00011772787771646698,-0.004120475720076344,238219888452.0891,8372193515929.287,30.000000000000004,-0.0035318363314940098,84005168780.02295,84302912870.54993,2529087386116.498,2529087386116.498,False,-0.004120475720076455,-0.0035318363314940093
2023-08-03,0.004419286454649951,0.1546750259127483,275066555871.348,8337696095823.119,30.106330632335254,0.1330484991626921,95181930408.11365,95181930408.11365,2529087386116.498,2529087386116.498,False,0.0,0.0
2023-08-04,-0.0020861080162732915,-0.0730137805695652,254982906718.93137,9627329455497.182,29.999999999999996,-0.06258324048819873,89225136767.25168,95181930408.11365,2855457912243.409,2855457912243.409,False,-0.0730137805695652,-0.06258324048819874
2023-08-07,0.002759748125733541,0.09659118440067394,279612007680.83954,8924401735162.598,32.002841527629336,0.0883197819240226,97105481388.67644,97105481388.67644,2855457912243.409,2855457912243.409,False,0.0,0.0
2023-08-08,0.0029429814344033023,0.10300435020411558,308413260841.2726,9786420268829.385,30.0,0.08828944303209907,105678870255.84654,105678870255.84654,2913164441660.293,2913164441660.293,False,0.0,0.0
2023-08-09,-0.0008599885203546265,-0.030099598212411927,299130145606.5705,10794464129444.541,30.000000000000004,-0.025799655610638798,102952391797.92432,105678870255.84654,3170366107675.3965,3170366107675.3965,False,-0.030099598212411927,-0.025799655610638794
2023-08-10,0.004418503426423914,0.154647619924837,345389910672.3966,10469555096229.967,30.79448716352519,0.1360655470470033,116960665307.70631,116960665307.70631,3170366107675.3965,3170366107675.3965,False,0.0,0.0
2023-08-11,0.0023050284666050747,0.08067599633117761,373254585838.6286,12088646873533.88,30.0,0.06915085399815224,125048595197.92627,125048595197.92627,3508819959231.1895,3508819959231.1895,False,0.0,0.0
